,0,1,2,3,4,5,6,7,8,9,10
HBV00000PNGOO,1.0,1.0,0.15075567228888181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000PQIYN,0.9999999999999999,0.25819888974716115,0.11547005383792514,0.07905694150420947,0.06454972243679029,0.06388765649999399,0.06201736729460423,0.050636968354183326,0.03849001794597505,0.020942695414584777,0.018227065414412227
HBV00000PQJG9,1.0,0.5,0.3779644730092272,0.35355339059327373,0.35355339059327373,0.2886751345948129,0.2886751345948129,0.25,0.25,0.24253562503633297,0.23570226039551587
HBV00000PQJH1,1.0,0.2672612419124244,0.1796053020267749,0.16222142113076254,0.13483997249264842,0.11215443081840887,0.10540925533894598,0.09759000729485333,0.086710996952412,0.07332355751067665,0.0716114874039433
HBV00000PQLNF,1.0000000000000002,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.420084025208403,0.408248290463863,0.408248290463863,0.408248290463863,0.29814239699997197,0.28968272975116055,0.2886751345948129
HBV00000PV5JB,1.0,0.5,0.5,0.2886751345948129,0.2886751345948129,0.2773500981126146,0.22360679774997896,0.17677669529663687,0.15811388300841897,0.15811388300841897,0.15811388300841897
HBV00000PV5N7,1.0000000000000002,0.20412414523193154,0.13801311186847084,0.07856742013183862,0.07715167498104596,0.05063696835418334,0.04210759605332595,0.02758686295341227,0.02086051316659162,0.0,0.0
HBV00000PV87H,1.0000000000000002,0.36514837167011077,0.2886751345948129,0.20412414523193154,0.20412414523193154,0.1924500897298753,0.1666666666666667,0.1666666666666667,0.12909944487358058,0.12309149097933275,0.12171612389003693
HBV00000PV8KX,1.0000000000000002,0.5000000000000001,0.408248290463863,0.3872983346207417,0.3333333333333334,0.3333333333333334,0.31740552713636927,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.2886751345948129
HBV00000PVBCY,1.0,0.5773502691896258,0.3333333333333333,0.2773500981126146,0.2672612419124244,0.23570226039551587,0.21320071635561041,0.20851441405707477,0.20412414523193154,0.16724840200141816,0.1421338109037403
HBV00000PVBRS,0.9999999999999999,0.3380617018914066,0.3380617018914066,0.3162277660168379,0.3162277660168379,0.19999999999999998,0.19999999999999998,0.18856180831641267,0.1690308509457033,0.15811388300841894,0.1414213562373095
HBV00000PVQ53,0.9999999999999998,0.35355339059327373,0.26726124191242434,0.22360679774997896,0.21821789023599236,0.18257418583505533,0.10314212462587934,0.025346029554470552,0.0,0.0,0.0
HBV00000PVQ6T,0.9999999999999998,0.26726124191242434,0.26726124191242434,0.2182178902359924,0.1543033499620919,0.14285714285714282,0.13363062095621217,0.1259881576697424,0.11952286093343936,0.1091089451179962,0.09166984970282112
HBV00000PVQWZ,0.9999999999999998,0.2553769592276246,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477,0.20851441405707477
HBV00000PVR1C,1.0,0.4472135954999579,0.2773500981126146,0.22360679774997896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000QU463,1.0000000000000018,0.3282660821493064,0.3094922302950865,0.2865341275306264,0.26802813370944867,0.25269934785963444,0.2397316507426921,0.22742941307367104,0.2188440547662043,0.2188440547662043,0.21884405476620428
HBV00000SF25J,0.9999999999999999,0.4999999999999999,0.29488391230979427,0.24999999999999994,0.18257418583505533,0.16329931618554516,0.15811388300841894,0.15811388300841894,0.10660035817780521,0.08838834764831843,0.05521576303742327
HBV00000SP6XD,1.0,0.7071067811865475,0.3779644730092272,0.22941573387056174,0.22360679774997896,0.17677669529663687,0.09534625892455924,0.08058229640253803,0.07332355751067665,0.07216878364870323,0.02934836354418746
HBV00000SP80N,1.0,0.18257418583505539,0.17407765595569785,0.140028008402801,0.13608276348795434,0.12598815766974242,0.09938079899999065,0.09938079899999065,0.08606629658238704,0.08606629658238704,0.07856742013183862
HBV00000SP84O,1.0000000000000002,0.5773502691896258,0.5773502691896258,0.5163977794943223,0.408248290463863,0.25819888974716115,0.24019223070763074,0.2357022603955159,0.2182178902359924,0.2182178902359924,0.19245008972987526
HBV00000SP85G,1.0000000000000002,0.5773502691896258,0.408248290463863,0.408248290463863,0.408248290463863,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.2886751345948129,0.2357022603955159,0.2357022603955159
HBV00000SP86H,1.0000000000000002,0.4216370213557839,0.37966319830099965,0.2886751345948129,0.20412414523193154,0.1666666666666667,0.1666666666666667,0.15294382258037453,0.14433756729740646,0.13608276348795434,0.12909944487358058
HBV00000SP88B,1.0,1.0,0.4082482904638631,0.1259881576697424,0.08980265101338746,0.08247860988423225,0.05037927218598784,0.04503773491110449,0.03946685189819292,0.027531916806767483,0.021363815131845643
HBV00000TDAVT,1.0,0.7071067811865475,0.5,0.5,0.3592106040535498,0.30151134457776363,0.2773500981126146,0.2581988897471611,0.22360679774997896,0.20412414523193154,0.2
HBV00000TDWFG,1.0000000000000002,0.4082482904638631,0.2357022603955159,0.18257418583505539,0.12309149097933275,0.11785113019775795,0.10540925533894598,0.10206207261596577,0.10206207261596577,0.10206207261596577,0.0936585811581694
HBV00000TIRUD,1.0000000000000009,0.17056057308448833,0.14991618152031985,0.1467028940765477,0.1312004408342218,0.11854194980225108,0.09661359604020928,0.09322980214968375,0.09211323729436766,0.09190074972809802,0.09045340337332906
HBV00000U2AY5,1.0,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.19611613513818402,0.19611613513818402,0.19611613513818402,0.19611613513818402,0.16012815380508716
OFISED344PVC41,1.0,0.2357022603955159,0.225924028528766,0.21259760138109357,0.20412414523193154,0.20412414523193154,0.20412414523193154,0.20412414523193154,0.20412414523193154,0.15939417826583457,0.15811388300841897
OFISVAR4906121414,1.0000000000000002,0.4714045207910318,0.2886751345948129,0.25819888974716115,0.18257418583505539,0.18257418583505539,0.17407765595569785,0.13608276348795434,0.11322770341445959,0.10910894511799621,0.10540925533894598
SG109308,1.0,0.150143761096242,0.14002800840280097,0.13584712216226488,0.1143323900950059,0.10041928905068674,0.09901475429766741,0.09637388493048532,0.09335200560186731,0.0844400661841498,0.08370350324802317
SGARPFTR12990,1.0,0.4082482904638631,0.1889822365046136,0.16012815380508713,0.14002800840280097,0.13258252147247765,0.1259881576697424,0.11094003924504582,0.10425720702853739,0.08488677524614392,0.08192319205190406
SGCOL048019,0.9999999999999999,0.4472135954999579,0.4472135954999579,0.3162277660168379,0.3162277660168379,0.3162277660168379,0.25819888974716115,0.25819888974716115,0.25819888974716115,0.25819888974716115,0.23624976928744734
SGGIL016808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGLOREAL80082,0.9999999999999998,0.6324555320336758,0.5345224838248487,0.408248290463863,0.35355339059327373,0.35355339059327373,0.35355339059327373,0.3162277660168379,0.26726124191242434,0.26726124191242434,0.24999999999999994
ZYBAR7300400112734,0.9999999999999998,0.14502923461751047,0.14477810155529852,0.13801311186847082,0.13090151831301758,0.12996881122750908,0.12909944487358055,0.12909944487358055,0.12909944487358055,0.11180339887498948,0.10886621079036347
ZYBICN9287642,1.0000000000000002,0.30039129678100707,0.18758061837103226,0.17496355305594133,0.14501849318227703,0.1355261854357877,0.1237179148263484,0.1237179148263484,0.11454053224818188,0.10714285714285714,0.10101525445522107
ZYDOGUS110460,1.0,0.3779644730092272,0.2672612419124244,0.26037782196164777,0.2407717061715384,0.18257418583505536,0.1781741612749496,0.1543033499620919,0.14907119849998599,0.14106912317171966,0.1259881576697424
ZYHPPEPSIGZS019,1.000000000000001,0.3287979746107146,0.3228732015003789,0.2130922606228199,0.18380365552345193,0.1743714581157289,0.1643989873053573,0.15314614655205078,0.14237369936287483,0.13495606278139458,0.12866255886641637
ZYHPSOLENKEK002,1.0,0.32826608214930636,0.3013095453181754,0.1916549873676877,0.13130643285972254,0.13130643285972254,0.13031292729132476,0.11254837102261932,0.10644464372997652,0.09847982464479191,0.09680038658279579
ZYIDP80050100,1.0000000000000016,0.3474977942104555,0.3172206342872577,0.28373076085276344,0.2521013966653018,0.2457180467335805,0.17374889710522776,0.15861031714362886,0.1557522394953495,0.14569287935358963,0.13736056394868904
ZYKOM8699300270002,1.0,0.24253562503633297,0.24253562503633297,0.1889822365046136,0.18569533817705186,0.18380365552345193,0.17407765595569785,0.15811388300841897,0.15617376188860607,0.14744195615489714,0.14433756729740646
ZYPINAR153100005,0.9999999999999999,0.31622776601683794,0.24806946917841693,0.2335496832484569,0.22448541330652552,0.2,0.1533929977694741,0.1522773975253762,0.14509525002200233,0.1414213562373095,0.1348399724926484
AILEDALIN275114,1.0000000000000002,0.5163977794943223,0.3849001794597505,0.3333333333333334,0.32991443953692906,0.2886751345948129,0.2886751345948129,0.2357022603955159,0.214422506967559,0.2041241452319315,0.17407765595569785
AILEHYT5313,0.9999999999999994,0.27406943254884264,0.15729026546513933,0.14586499149789453,0.14586499149789453,0.10314212462587934,0.10314212462587934,0.10314212462587934,0.10314212462587934,0.10314212462587934,0.09464970485606018
HBV000006IYOS,1.0000000000000002,0.3481553119113957,0.3072549338995135,0.28426762180748066,0.26179347880566345,0.22662980454966836,0.20100756305184245,0.20100756305184245,0.17978662999019787,0.1780738379779896,0.17407765595569785
HBV000008RAID,1.0,0.280056016805602,0.280056016805602,0.24253562503633297,0.20180183819889375,0.18190171877724973,0.17149858514250882,0.17149858514250882,0.16169041669088863,0.14625448482542613,0.140028008402801
HBV00000H9NXO,0.9999999999999997,0.7092081432669752,0.688032961232452,0.6681531047810608,0.5669467095138407,0.44485084203895064,0.3810685312081106,0.3380617018914066,0.3343669275452117,0.2519763153394848,0.2182178902359924
HBV00000LR9GO,1.0,0.47298376984040214,0.4472135954999579,0.43193421279068006,0.4008918628686366,0.3535533905932738,0.2886751345948129,0.2672612419124244,0.25,0.23570226039551587,0.20851441405707477
HBV00000NE0T0,0.9999999999999998,0.18569533817705186,0.18569533817705186,0.18569533817705186,0.18569533817705186,0.18569533817705186,0.16609095970747992,0.1516196087157807,0.1516196087157807,0.14037248126871926,0.13511320473331348
HBV00000NE0T8,1.0,0.19042342233658,0.15811388300841894,0.1414213562373095,0.11393038422796231,0.05976143046671968,0.05773502691896257,0.05590169943749474,0.05590169943749474,0.052704627669472995,0.04662524041201569
HBV00000NE0ZA,1.0000000000000004,0.12403473458920845,0.11766968108291043,0.08770580193070293,0.08770580193070293,0.08770580193070293,0.08770580193070293,0.08770580193070293,0.08770580193070293,0.08770580193070293,0.08770580193070293
HBV00000NE170,0.9999999999999999,0.19999999999999998,0.18257418583505539,0.18257418583505539,0.17888543819998318,0.1690308509457033,0.1414213562373095,0.12909944487358058,0.12403473458920845,0.10327955589886444,0.0917662935482247
HBV00000NE18X,0.9999999999999999,0.3162277660168379,0.23702273156998863,0.08304547985373996,0.052704627669472995,0.04662524041201569,0.03688555567816587,0.030289126640769135,0.02822787184688183,0.024961028814965893,0.016586234162292005
HBV00000NE18Z,1.0000000000000007,0.14459036484709595,0.12729376930432887,0.12028130608117203,0.10063622273131186,0.09622504486493763,0.09404608211447978,0.08830215713766959,0.08695819912499181,0.08606629658238704,0.08505172717997146
HBV00000NE1F8,0.9999999999999997,0.3779644730092272,0.35093120317179816,0.2182178902359924,0.15971914124998496,0.1543033499620919,0.1543033499620919,0.14285714285714282,0.13363062095621217,0.11952286093343936,0.11952286093343936
HBV00000NFH1A,1.0,0.2672612419124244,0.21821789023599242,0.1889822365046136,0.1889822365046136,0.1559362351170901,0.15430334996209194,0.15430334996209194,0.15430334996209194,0.1336306209562122,0.1336306209562122
HBV00000NFH8Z,1.0,1.0,0.7071067811865475,0.11043152607484653,0.041415768328129106,0.013310871701625052,0.0,0.0,0.0,0.0,0.0
HBV00000NFHAC,0.9999999999999998,0.35355339059327373,0.35355339059327373,0.2886751345948129,0.16222142113076252,0.13363062095621217,0.1217161238900369,0.11995202878081342,0.10314212462587934,0.09847982464479191,0.07905694150420947
HBV00000NG8OX,1.0,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000NVZAO,1.0000000000000007,0.08944876640868314,0.0847579379526013,0.08292115026484548,0.07737305757377161,0.07366678219741685,0.07328810410018556,0.06807921404144805,0.0643267520902677,0.05883981950607083,0.05666290815174587
HBV00000NVZBY,1.0000000000000004,0.21857626982581485,0.19375905852273953,0.18734517342637688,0.17221896038449572,0.16132704922940005,0.15762050445478681,0.15687768777260405,0.15590818836656556,0.15405685621075918,0.14880952664341046
HBV00000O2SFC,1.0000000000000009,0.21442250696755896,0.19802950859533486,0.19245008972987526,0.10675210253672476,0.10499013139145202,0.09995510837197781,0.09622504486493763,0.09622504486493763,0.09622504486493763,0.09622504486493763
HBV00000OE7JJ,1.0,0.7071067811865475,0.7071067811865475,0.4082482904638631,0.31234752377721214,0.30151134457776363,0.2886751345948129,0.2626128657194451,0.21442250696755896,0.21320071635561041,0.21320071635561041
HBV00000OE7L1,1.0000000000000007,0.24433888871261045,0.14106912317171968,0.12216944435630522,0.11755760264309971,0.10927167294163061,0.10927167294163061,0.10860874464155429,0.10189636042253354,0.09404608211447978,0.09235141930792203
HBV00000PLGLR,1.0,0.31622776601683794,0.2773500981126146,0.20507577810739896,0.16666666666666666,0.1336306209562122,0.0,0.0,0.0,0.0,0.0
HBV00000PNGC8,1.0,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146
HBV00000PNGM6,1.0000000000000002,0.2721655269759087,0.2721655269759087,0.2721655269759087,0.24343224778007386,0.24077170617153845,0.1850453700009003,0.15713484026367724,0.15713484026367724,0.15396007178390023,0.13608276348795434
HBV00000PQJ7S,1.0,0.5345224838248488,0.5345224838248488,0.5345224838248488,0.3779644730092272,0.3086066999241839,0.2672612419124244,0.2672612419124244,0.21380899352993954,0.1781741612749496,0.16903085094570333
HBV00000PQJKH,0.9999999999999998,0.5773502691896258,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000PQKPT,1.0,1.0,1.0,1.0,1.0,1.0,0.7071067811865475,0.7071067811865475,0.5773502691896258,0.5773502691896258,0.5773502691896258
HBV00000PQL2Q,0.9999999999999997,0.35856858280031806,0.21055872190307892,0.1889822365046136,0.1781741612749496,0.16448792373994223,0.14285714285714282,0.13363062095621217,0.13363062095621217,0.1259881576697424,0.1259881576697424
HBV00000PV6R3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000PV78B,0.9999999999999997,0.21320071635561041,0.20100756305184242,0.18090680674665818,0.17407765595569785,0.1706971854997297,0.16724840200141816,0.1580348853102535,0.15075567228888181,0.15075567228888181,0.15075567228888181
HBV00000PVBJY,0.9999999999999994,0.361521592773026,0.28389613404443026,0.2443388887126105,0.2256013356887617,0.20074488153546174,0.19950186722152657,0.17633640396464956,0.17277368511627206,0.16289259247507365,0.15995735039241835
HBV00000PVBN5,1.0000000000000002,0.3333333333333334,0.3333333333333334,0.3333333333333334,0.2886751345948129,0.1760901812651248,0.14433756729740646,0.14433756729740646,0.13608276348795437,0.12909944487358058,0.11785113019775795
HBV00000PVBTB,0.9999999999999998,0.3038218101251,0.28915746598312014,0.22645540682891918,0.19810721293758185,0.19611613513818402,0.1849000654084097,0.16641005886756874,0.1616317375321096,0.15384615384615385,0.14322297480788657
HBV00000PVPYB,0.9999999999999997,0.42640143271122083,0.385694607919935,0.32232918561015206,0.24618298195866548,0.24618298195866548,0.22019275302527208,0.21320071635561041,0.21320071635561041,0.21320071635561041,0.21320071635561041
HBV00000PVQ5V,1.0,1.0,1.0,0.2581988897471611,0.23570226039551587,0.20412414523193154,0.1796053020267749,0.07647191129018725,0.0,0.0,0.0
HBV00000PVQBC,1.0,1.0,1.0,1.0,0.8944271909999159,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.4472135954999579,0.2581988897471611,0.13483997249264842
HBV00000QS9M0,0.9999999999999992,0.19735347318649632,0.180158248443725,0.16113843609098588,0.1361868348625959,0.12481729588285931,0.11465200724512384,0.11072112011956828,0.10329952907207846,0.09361297191214447,0.09172259793340577
HBV00000QU477,0.9999999999999998,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.6350006350009525,0.4999999999999999,0.4999999999999999
HBV00000QU49S,1.0000000000000002,0.4082482904638631,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.2357022603955159,0.2357022603955159,0.2357022603955159,0.2357022603955159,0.20412414523193154,0.20412414523193154
HBV00000QU4C2,1.0000000000000004,0.2779507191682813,0.24965776849116683,0.23055616708169396,0.21566554640687685,0.20720475471299116,0.18824832213400466,0.17795362132005163,0.1719374169999185,0.16302782918784448,0.1495371511386448
HBV00000QUBKB,1.0,1.0,0.7276068751089989,0.7071067811865475,0.7071067811865475,0.7071067811865475,0.5773502691896258,0.5163977794943222,0.5017452060042544,0.5,0.5
HBV00000QUIMQ,1.0,0.4193139346887673,0.24354502621919322,0.22798037629377663,0.14567140814584595,0.12994442454726302,0.11322770341445959,0.0,0.0,0.0,0.0
HBV00000QX1T9,0.9999999999999998,0.35355339059327373,0.2886751345948129,0.26726124191242434,0.2357022603955158,0.2357022603955158,0.22360679774997896,0.1889822365046136,0.1507556722888818,0.14744195615489714,0.1414213562373095
HBV00000SF277,0.9999999999999997,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.3779644730092272,0.26726124191242434,0.26726124191242434,0.26726124191242434,0.26726124191242434,0.26726124191242434
HBV00000SPBCB,0.9999999999999999,0.22360679774997896,0.22360679774997896,0.19999999999999998,0.19999999999999998,0.18257418583505539,0.18257418583505539,0.17293508046684675,0.1690308509457033,0.1556997888323046,0.1538967528127731
HBV00000TDWFC,1.0,0.35355339059327373,0.25,0.22360679774997896,0.22360679774997896,0.1889822365046136,0.17677669529663687,0.16666666666666666,0.1643989873053573,0.15811388300841897,0.15075567228888181
HBV00000U2AXS,0.9999999999999998,0.7071067811865475,0.4999999999999999,0.35355339059327373,0.3162277660168379,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.24999999999999994,0.2357022603955158
HBV00000U2AZA,1.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBV00000UIYIU,1.0,1.0,0.7071067811865475,0.5773502691896258,0.3779644730092272,0.31622776601683794,0.30151134457776363,0.2581988897471611,0.14586499149789456,0.13483997249264842,0.11043152607484653
MTLVECOGT2632T3K4,1.0,0.951661902861773,0.8017837257372732,0.8,0.2864459496157732,0.026462806201248155,0.0,0.0,0.0,0.0,0.0
OTM09E018,0.9999999999999999,0.5163977794943222,0.36927447293799814,0.26533431525261614,0.24999999999999994,0.10660035817780521,0.0753778361444409,0.06933752452815364,0.06804138174397717,0.06681531047810609,0.062499999999999986
SGBA1911,0.9999999999999998,0.4999999999999999,0.24999999999999994,0.2357022603955158,0.2357022603955158,0.09622504486493762,0.0,0.0,0.0,0.0,0.0
SGDIL500412,1.0,0.25,0.25,0.25,0.2487080016869035,0.23570226039551587,0.22613350843332272,0.22360679774997896,0.21128856368212912,0.17677669529663687,0.1305582419667734
SGORALB278465,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.2357022603955158,0.2357022603955158,0.19245008972987526,0.19245008972987526,0.19245008972987526,0.16666666666666666,0.16666666666666666,0.16666666666666666
SGPAN972028,0.9999999999999999,0.45485882614734197,0.15161960871578065,0.13130643285972254,0.11744404390294068,0.09284766908852592,0.09284766908852592,0.08753762190648169,0.08495482076828985,0.07580980435789034,0.07580980435789034
ZYBAN8690555780223,1.0000000000000002,0.5773502691896258,0.3333333333333334,0.3333333333333334,0.2886751345948129,0.25819888974716115,0.2357022603955159,0.2182178902359924,0.2041241452319315,0.2041241452319315,0.19245008972987526
ZYDAROM101D3036,0.9999999999999998,0.568144258532618,0.31320295996849756,0.25997347344787264,0.23488808780588138,0.2108663315950723,0.2060104810498419,0.1699096415365797,0.16796775328675628,0.16081688022566923,0.15092250337400231
ZYECZACI9221045,0.9999999999999998,0.21320071635561041,0.0753778361444409,0.04612656040144426,0.007320165625013067,0.0,0.0,0.0,0.0,0.0,0.0
ZYECZACI9300391,0.9999999999999998,0.5345224838248487,0.2886751345948129,0.26311740579210874,0.2041241452319315,0.19245008972987523,0.18569533817705183,0.16666666666666666,0.16222142113076252,0.15811388300841894,0.15795600590164086
ZYHAYAT55021338,1.0,0.17251638983558856,0.1690308509457033,0.1690308509457033,0.1690308509457033,0.1690308509457033,0.1690308509457033,0.1690308509457033,0.15118578920369088,0.15118578920369088,0.15118578920369088
ZYHPFRITOCPS057,0.9999999999999998,0.3467380462644282,0.2584382953523688,0.19302285912054573,0.17407765595569785,0.15075567228888181,0.13834289277321493,0.11772040233700279,0.11396057645963795,0.10660035817780521,0.10660035817780521
ZYHPULKERKFE010,0.9999999999999998,0.2982749931359468,0.23861999450875743,0.23861999450875743,0.17896499588156806,0.17896499588156806,0.17896499588156806,0.12654736218287932,0.12654736218287932,0.12654736218287932,0.12654736218287932
ZYJWAX636605,1.0,0.20259658037268966,0.1842113137876078,0.13957263155977065,0.11396057645963795,0.10566112966540278,0.07119060773078313,0.058848988633649964,0.05096471914376255,0.05096471914376255,0.047410465593076045
ZYKUK3004,1.0000000000000002,0.4364357804719848,0.36589586144252173,0.3333333333333334,0.2182178902359924,0.11785113019775795,0.08006407690254358,0.06960069779225371,0.05923488777590925,0.04199605255658081,0.031591201180328175
ZYPYON83554,1.0000000000000002,0.2683281572999747,0.24120907566221092,0.22135943621178655,0.2,0.2,0.2,0.2,0.2,0.2,0.2
ZYSINAN97702982189,1.0,0.2886751345948129,0.2562792390802767,0.0607456739230787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZYUNIL70020865,0.9999999999999997,0.3849001794597506,0.23570226039551587,0.23570226039551587,0.2266333678833617,0.2130032168075646,0.2085144140570748,0.20412414523193154,0.18898223650461363,0.18257418583505536,0.16666666666666669
AILEMLP008116,1.0000000000000002,0.30151134457776363,0.23652495839563306,0.19284730395996746,0.15075567228888181,0.14959151840135315,0.1421338109037403,0.13483997249264842,0.11396057645963795,0.11396057645963795,0.10660035817780521
HBV000004B8O5,1.0,0.20683507599800766,0.17149858514250882,0.17149858514250882,0.15339299776947407,0.14269544824634822,0.140028008402801,0.12126781251816646,0.12126781251816646,0.12126781251816646,0.12126781251816646
HBV00000CQFMF,0.9999999999999998,0.2581988897471611,0.2581988897471611,0.18257418583505533,0.18257418583505533,0.17213259316477406,0.14907119849998599,0.14907119849998599,0.12909944487358055,0.12344267996967351,0.12171612389003691
HBV00000D1F6R,1.0,0.5,0.35355339059327373,0.2886751345948129,0.25,0.20412414523193154,0.16666666666666666,0.16012815380508713,0.15075567228888181,0.1414213562373095,0.1386750490563073
HBV00000JUHHQ,1.0,0.38348249442368526,0.33028912953790823,0.22360679774997896,0.22360679774997896,0.12909944487358058,0.10540925533894598,0.09534625892455924,0.08451542547285167,0.0816496580927726,0.0816496580927726
HBV00000LI4H1,1.0,0.4082482904638631,0.3779644730092272,0.3779644730092272,0.3380617018914066,0.3333333333333333,0.30151134457776363,0.30151134457776363,0.2886751345948129,0.2182178902359924,0.20412414523193154
HBV00000LR9GK,1.0000000000000002,0.4082482904638631,0.2886751345948129,0.2886751345948129,0.2721655269759087,0.2357022603955159,0.2357022603955159,0.18257418583505539,0.1666666666666667,0.1666666666666667,0.16329931618554525
HBV00000NE0RO,0.9999999999999991,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514,0.11547005383792514
HBV00000NE0VC,0.9999999999999998,0.31622776601683794,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611,0.2581988897471611
HBV00000NE1A7,0.9999999999999993,0.10369516947304253,0.09699794920789631,0.09160972649198343,0.07801700956232906,0.07332355751067664,0.0723800012540014,0.07178749367607555,0.07170994509244924,0.06913011298202834,0.06785509699575389
HBV00000NE1T6,1.0000000000000016,0.30307228805347747,0.20060271357125983,0.12948849481091768,0.11562156229364695,0.10972637240545519,0.10913472639600016,0.10493230364468095,0.10335249142486058,0.09515422195433267,0.09186893463994078
HBV00000NE20Z,0.9999999999999998,0.6810052246069987,0.6745785200962753,0.4999999999999999,0.48666426339228747,0.408248290463863,0.36514837167011066,0.3333333333333333,0.32444284226152503,0.3162277660168379,0.3162277660168379
HBV00000NFGX7,1.0,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.30151134457776363,0.26967994498529685,0.21320071635561041
